group,user,task_id,timestamp,kc,kcs_importance,final_kc_competency,final_global_competency,current_competency,change_competency,probability,correct,difficulty,change_difficulty
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,2. Separated Boxes,2019-09-09 13:31:01.571293-04:00,CO.6,0.333,0.854,0.879,0.086,0.079,0.567,1.0,-0.182,-0.079
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,3. Rotate a Pyramid,2019-09-09 13:32:55.847970-04:00,GMD.4,0.333,0.826,0.879,0.165,0.072,0.584,1.0,-0.174,-0.076
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,3. Rotate a Pyramid,2019-09-09 13:32:55.847970-04:00,CO.5,0.333,0.864,0.879,0.165,0.072,0.584,1.0,-0.174,-0.076
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,3. Rotate a Pyramid,2019-09-09 13:32:55.847970-04:00,CO.6,0.333,0.854,0.879,0.165,0.072,0.584,1.0,-0.174,-0.076
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,4. Match Silhouettes,2019-09-09 13:34:49.909788-04:00,GMD.4,0.333,0.826,0.879,0.237,0.071,0.575,1.0,-0.064,-0.074
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,4. Match Silhouettes,2019-09-09 13:34:49.909788-04:00,CO.5,0.333,0.864,0.879,0.237,0.071,0.575,1.0,-0.064,-0.074
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,4. Match Silhouettes,2019-09-09 13:34:49.909788-04:00,CO.6,0.333,0.854,0.879,0.237,0.071,0.575,1.0,-0.064,-0.074
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,5. Removing Objects,2019-09-09 13:37:38.070838-04:00,GMD.4,0.333,0.826,0.879,0.308,0.065,0.597,1.0,-0.084,-0.077
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,5. Removing Objects,2019-09-09 13:37:38.070838-04:00,CO.5,0.333,0.864,0.879,0.308,0.065,0.597,1.0,-0.084,-0.077
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,5. Removing Objects,2019-09-09 13:37:38.070838-04:00,CO.6,0.333,0.854,0.879,0.308,0.065,0.597,1.0,-0.084,-0.077
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,6. Stretch a Ramp,2019-09-09 13:43:53.922427-04:00,GMD.4,0.333,0.826,0.879,0.373,0.06,0.611,1.0,-0.081,-0.074
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,6. Stretch a Ramp,2019-09-09 13:43:53.922427-04:00,CO.5,0.333,0.864,0.879,0.373,0.06,0.611,1.0,-0.081,-0.074
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,6. Stretch a Ramp,2019-09-09 13:43:53.922427-04:00,CO.6,0.333,0.854,0.879,0.373,0.06,0.611,1.0,-0.081,-0.074
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,7. Max 2 Boxes,2019-09-09 14:03:28.884681-04:00,GMD.4,0.333,0.826,0.879,0.433,0.056,0.625,1.0,-0.078,-0.071
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,7. Max 2 Boxes,2019-09-09 14:03:28.884681-04:00,CO.5,0.333,0.864,0.879,0.433,0.056,0.625,1.0,-0.078,-0.071
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,7. Max 2 Boxes,2019-09-09 14:03:28.884681-04:00,CO.6,0.333,0.854,0.879,0.433,0.056,0.625,1.0,-0.078,-0.071
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,8. Combine 2 Ramps,2019-09-09 14:04:54.867458-04:00,GMD.4,0.333,0.826,0.879,0.488,0.049,0.656,1.0,-0.16,-0.062
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,8. Combine 2 Ramps,2019-09-09 14:04:54.867458-04:00,CO.5,0.333,0.864,0.879,0.488,0.049,0.656,1.0,-0.16,-0.062
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,8. Combine 2 Ramps,2019-09-09 14:04:54.867458-04:00,CO.6,0.333,0.854,0.879,0.488,0.049,0.656,1.0,-0.16,-0.062
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,9. Scaling Round Objects,2019-09-09 14:06:03.122881-04:00,GMD.4,0.333,0.826,0.879,0.537,0.046,0.666,1.0,-0.154,-0.061
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,9. Scaling Round Objects,2019-09-09 14:06:03.122881-04:00,CO.5,0.333,0.864,0.879,0.537,0.046,0.666,1.0,-0.154,-0.061
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,9. Scaling Round Objects,2019-09-09 14:06:03.122881-04:00,CO.6,0.333,0.854,0.879,0.537,0.046,0.666,1.0,-0.154,-0.061
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Bird Fez,2019-09-10 13:29:28.777502-04:00,MG.1,0.5,0.971,0.879,0,0.071,0.556,1.0,-0.226,-0.097
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Bird Fez,2019-09-10 13:29:28.777502-04:00,GMD.4,0.167,0.826,0.879,0.583,0.018,0.655,1.0,-0.06,-0.025
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Bird Fez,2019-09-10 13:29:28.777502-04:00,CO.5,0.167,0.864,0.879,0.583,0.018,0.655,1.0,-0.06,-0.025
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Bird Fez,2019-09-10 13:29:28.777502-04:00,CO.6,0.167,0.854,0.879,0.583,0.018,0.655,1.0,-0.06,-0.025
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Pi Henge,2019-09-10 13:38:13.969696-04:00,MG.1,0.5,0.971,0.879,0.071,0.066,0.571,1.0,-0.216,-0.093
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Pi Henge,2019-09-10 13:38:13.969696-04:00,GMD.4,0.167,0.826,0.879,0.602,0.017,0.659,1.0,-0.059,-0.025
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Pi Henge,2019-09-10 13:38:13.969696-04:00,CO.5,0.167,0.864,0.879,0.602,0.017,0.659,1.0,-0.059,-0.025
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Pi Henge,2019-09-10 13:38:13.969696-04:00,CO.6,0.167,0.854,0.879,0.602,0.017,0.659,1.0,-0.059,-0.025
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Square Cross-Sections,2019-09-10 13:41:20.361776-04:00,GMD.4,0.333,0.826,0.879,0.619,0.043,0.656,1.0,-0.028,-0.06
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Square Cross-Sections,2019-09-10 13:41:20.361776-04:00,CO.5,0.333,0.864,0.879,0.619,0.043,0.656,1.0,-0.028,-0.06
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Square Cross-Sections,2019-09-10 13:41:20.361776-04:00,CO.6,0.333,0.854,0.879,0.619,0.043,0.656,1.0,-0.028,-0.06
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,45-Degree Rotations,2019-09-10 13:45:08.014878-04:00,GMD.4,0.25,0.826,0.879,0.662,0.031,0.664,1.0,-0.018,-0.044
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,45-Degree Rotations,2019-09-10 13:45:08.014878-04:00,CO.5,0.5,0.864,0.879,0.662,0.06,0.668,1.0,-0.038,-0.086
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,45-Degree Rotations,2019-09-10 13:45:08.014878-04:00,CO.6,0.25,0.854,0.879,0.662,0.031,0.664,1.0,-0.018,-0.044
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Pyramids are Strange,2019-09-10 13:48:53.120670-04:00,GMD.4,0.333,0.826,0.879,0.692,0.036,0.698,1.0,-0.144,-0.055
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Pyramids are Strange,2019-09-10 13:48:53.120670-04:00,CO.5,0.333,0.864,0.879,0.722,0.035,0.704,1.0,-0.143,-0.054
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Pyramids are Strange,2019-09-10 13:48:53.120670-04:00,CO.6,0.333,0.854,0.879,0.692,0.036,0.698,1.0,-0.144,-0.055
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Object Limits,2019-09-11 13:18:58.477435-04:00,GMD.4,0.333,0.826,0.879,0.728,-0.079,0.691,0.0,-0.077,0.132
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Object Limits,2019-09-11 13:18:58.477435-04:00,CO.5,0.333,0.864,0.879,0.757,-0.08,0.697,0.0,-0.076,0.133
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Object Limits,2019-09-11 13:18:58.477435-04:00,CO.6,0.333,0.854,0.879,0.728,-0.079,0.691,0.0,-0.077,0.132
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Tetromino,2019-09-11 13:23:44.315676-04:00,GMD.4,0.333,0.826,0.879,0.649,0.036,0.674,1.0,-0.075,-0.062
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Tetromino,2019-09-11 13:23:44.315676-04:00,CO.5,0.333,0.864,0.879,0.677,0.036,0.68,1.0,-0.074,-0.061
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Tetromino,2019-09-11 13:23:44.315676-04:00,CO.6,0.333,0.854,0.879,0.649,0.036,0.674,1.0,-0.075,-0.062
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Angled Silhouette,2019-09-11 13:24:32.689711-04:00,GMD.4,0.333,0.826,0.879,0.685,-0.074,0.681,0.0,-0.074,0.13
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Angled Silhouette,2019-09-11 13:24:32.689711-04:00,CO.5,0.333,0.864,0.879,0.713,-0.074,0.687,0.0,-0.073,0.131
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,Angled Silhouette,2019-09-11 13:24:32.689711-04:00,CO.6,0.333,0.854,0.879,0.685,-0.074,0.681,0.0,-0.074,0.13
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,1. One Box,2019-09-09 13:31:29.072809-04:00,GMD.4,0.333,0.94,0.964,0,0.082,0.568,1.0,-0.273,-0.075
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,1. One Box,2019-09-09 13:31:29.072809-04:00,CO.5,0.333,0.997,0.964,0,0.082,0.568,1.0,-0.273,-0.075
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,1. One Box,2019-09-09 13:31:29.072809-04:00,CO.6,0.333,0.971,0.964,0,0.082,0.568,1.0,-0.273,-0.075
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,2. Separated Boxes,2019-09-09 13:32:14.081181-04:00,GMD.4,0.333,0.94,0.964,0.082,0.075,0.585,1.0,-0.26,-0.072
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,2. Separated Boxes,2019-09-09 13:32:14.081181-04:00,CO.5,0.333,0.997,0.964,0.082,0.075,0.585,1.0,-0.26,-0.072
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,2. Separated Boxes,2019-09-09 13:32:14.081181-04:00,CO.6,0.333,0.971,0.964,0.082,0.075,0.585,1.0,-0.26,-0.072
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,3. Rotate a Pyramid,2019-09-09 13:33:24.095674-04:00,GMD.4,0.333,0.94,0.964,0.158,0.069,0.6,1.0,-0.249,-0.069
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,3. Rotate a Pyramid,2019-09-09 13:33:24.095674-04:00,CO.5,0.333,0.997,0.964,0.158,0.069,0.6,1.0,-0.249,-0.069
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,3. Rotate a Pyramid,2019-09-09 13:33:24.095674-04:00,CO.6,0.333,0.971,0.964,0.158,0.069,0.6,1.0,-0.249,-0.069
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,4. Match Silhouettes,2019-09-09 13:36:20.013912-04:00,GMD.4,0.333,0.94,0.964,0.227,0.068,0.59,1.0,-0.138,-0.068
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,4. Match Silhouettes,2019-09-09 13:36:20.013912-04:00,CO.5,0.333,0.997,0.964,0.227,0.068,0.59,1.0,-0.138,-0.068
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,4. Match Silhouettes,2019-09-09 13:36:20.013912-04:00,CO.6,0.333,0.971,0.964,0.227,0.068,0.59,1.0,-0.138,-0.068
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,5. Removing Objects,2019-09-09 13:49:45.501327-04:00,GMD.4,0.333,0.94,0.964,0.296,0.062,0.612,1.0,-0.161,-0.071
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,5. Removing Objects,2019-09-09 13:49:45.501327-04:00,CO.5,0.333,0.997,0.964,0.296,0.062,0.612,1.0,-0.161,-0.071
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,5. Removing Objects,2019-09-09 13:49:45.501327-04:00,CO.6,0.333,0.971,0.964,0.296,0.062,0.612,1.0,-0.161,-0.071
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,6. Stretch a Ramp,2019-09-09 13:51:57.832976-04:00,GMD.4,0.333,0.94,0.964,0.358,0.058,0.625,1.0,-0.155,-0.068
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,6. Stretch a Ramp,2019-09-09 13:51:57.832976-04:00,CO.5,0.333,0.997,0.964,0.358,0.058,0.625,1.0,-0.155,-0.068
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,6. Stretch a Ramp,2019-09-09 13:51:57.832976-04:00,CO.6,0.333,0.971,0.964,0.358,0.058,0.625,1.0,-0.155,-0.068
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,7. Max 2 Boxes,2019-09-09 13:52:46.775955-04:00,GMD.4,0.333,0.94,0.964,0.415,0.054,0.637,1.0,-0.149,-0.066
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,7. Max 2 Boxes,2019-09-09 13:52:46.775955-04:00,CO.5,0.333,0.997,0.964,0.415,0.054,0.637,1.0,-0.149,-0.066
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,7. Max 2 Boxes,2019-09-09 13:52:46.775955-04:00,CO.6,0.333,0.971,0.964,0.415,0.054,0.637,1.0,-0.149,-0.066
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,8. Combine 2 Ramps,2019-09-09 13:54:51.781197-04:00,GMD.4,0.333,0.94,0.964,0.469,0.048,0.666,1.0,-0.222,-0.058
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,8. Combine 2 Ramps,2019-09-09 13:54:51.781197-04:00,CO.5,0.333,0.997,0.964,0.469,0.048,0.666,1.0,-0.222,-0.058
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,8. Combine 2 Ramps,2019-09-09 13:54:51.781197-04:00,CO.6,0.333,0.971,0.964,0.469,0.048,0.666,1.0,-0.222,-0.058
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,9. Scaling Round Objects,2019-09-09 13:57:49.713769-04:00,GMD.4,0.333,0.94,0.964,0.517,0.045,0.675,1.0,-0.215,-0.056
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,9. Scaling Round Objects,2019-09-09 13:57:49.713769-04:00,CO.5,0.333,0.997,0.964,0.517,0.045,0.675,1.0,-0.215,-0.056
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,9. Scaling Round Objects,2019-09-09 13:57:49.713769-04:00,CO.6,0.333,0.971,0.964,0.517,0.045,0.675,1.0,-0.215,-0.056
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Square Cross-Sections,2019-09-09 14:04:01.574935-04:00,GMD.4,0.333,0.94,0.964,0.561,0.046,0.657,1.0,-0.088,-0.057
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Square Cross-Sections,2019-09-09 14:04:01.574935-04:00,CO.5,0.333,0.997,0.964,0.561,0.046,0.657,1.0,-0.088,-0.057
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Square Cross-Sections,2019-09-09 14:04:01.574935-04:00,CO.6,0.333,0.971,0.964,0.561,0.046,0.657,1.0,-0.088,-0.057
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Bird Fez,2019-09-09 14:05:18.580593-04:00,MG.1,0.5,0.947,0.964,0,0.065,0.58,1.0,-0.323,-0.087
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Bird Fez,2019-09-09 14:05:18.580593-04:00,GMD.4,0.167,0.94,0.964,0.607,0.017,0.666,1.0,-0.085,-0.023
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Bird Fez,2019-09-09 14:05:18.580593-04:00,CO.5,0.167,0.997,0.964,0.607,0.017,0.666,1.0,-0.085,-0.023
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Bird Fez,2019-09-09 14:05:18.580593-04:00,CO.6,0.167,0.971,0.964,0.607,0.017,0.666,1.0,-0.085,-0.023
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Pi Henge,2019-09-09 14:07:18.251127-04:00,MG.1,0.5,0.947,0.964,0.065,0.06,0.592,1.0,-0.309,-0.084
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Pi Henge,2019-09-09 14:07:18.251127-04:00,GMD.4,0.167,0.94,0.964,0.624,0.016,0.67,1.0,-0.083,-0.023
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Pi Henge,2019-09-09 14:07:18.251127-04:00,CO.5,0.167,0.997,0.964,0.624,0.016,0.67,1.0,-0.083,-0.023
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Pi Henge,2019-09-09 14:07:18.251127-04:00,CO.6,0.167,0.971,0.964,0.624,0.016,0.67,1.0,-0.083,-0.023
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,45-Degree Rotations,2019-09-09 14:08:43.200091-04:00,GMD.4,0.25,0.94,0.964,0.641,0.03,0.669,1.0,-0.061,-0.041
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,45-Degree Rotations,2019-09-09 14:08:43.200091-04:00,CO.5,0.5,0.997,0.964,0.641,0.057,0.682,1.0,-0.124,-0.079
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,45-Degree Rotations,2019-09-09 14:08:43.200091-04:00,CO.6,0.25,0.971,0.964,0.641,0.03,0.669,1.0,-0.061,-0.041
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Pyramids are Strange,2019-09-09 14:11:24.282455-04:00,GMD.4,0.333,0.94,0.964,0.671,0.035,0.705,1.0,-0.199,-0.051
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Pyramids are Strange,2019-09-09 14:11:24.282455-04:00,CO.5,0.333,0.997,0.964,0.698,0.034,0.71,1.0,-0.197,-0.05
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Pyramids are Strange,2019-09-09 14:11:24.282455-04:00,CO.6,0.333,0.971,0.964,0.671,0.035,0.705,1.0,-0.199,-0.051
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Boxes Obscure Spheres,2019-09-10 13:49:05.064654-04:00,GMD.4,0.25,0.94,0.964,0.705,0.031,0.642,1.0,0.12,-0.047
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Boxes Obscure Spheres,2019-09-10 13:49:05.064654-04:00,CO.5,0.5,0.997,0.964,0.732,0.065,0.623,1.0,0.23,-0.099
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Boxes Obscure Spheres,2019-09-10 13:49:05.064654-04:00,CO.6,0.25,0.971,0.964,0.705,0.031,0.642,1.0,0.12,-0.047
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Object Limits,2019-09-10 13:50:46.458788-04:00,GMD.4,0.333,0.94,0.964,0.736,0.037,0.664,1.0,0.054,-0.061
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Object Limits,2019-09-10 13:50:46.458788-04:00,CO.5,0.333,0.997,0.964,0.797,0.036,0.677,1.0,0.056,-0.059
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Object Limits,2019-09-10 13:50:46.458788-04:00,CO.6,0.333,0.971,0.964,0.736,0.037,0.664,1.0,0.054,-0.061
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Tetromino,2019-11-21 18:39:38.551128-05:00,GMD.4,0.333,0.94,0.964,0.773,0.031,0.713,1.0,-0.138,-0.052
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Tetromino,2019-11-21 18:39:38.551128-05:00,CO.5,0.333,0.997,0.964,0.833,0.03,0.725,1.0,-0.135,-0.05
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,Tetromino,2019-11-21 18:39:38.551128-05:00,CO.6,0.333,0.971,0.964,0.773,0.031,0.713,1.0,-0.138,-0.052
cb71040b5bd1341a34afc24961536ebd,3c32dab9a9041d872c3d1dc527a8caee,1. One Box,2019-09-09 13:31:12.573727-04:00,GMD.4,0.333,0.83,0.868,0,0.079,0.586,1.0,-0.348,-0.069
cb71040b5bd1341a34afc24961536ebd,3c32dab9a9041d872c3d1dc527a8caee,1. One Box,2019-09-09 13:31:12.573727-04:00,CO.5,0.333,0.852,0.868,0,0.079,0.586,1.0,-0.348,-0.069
cb71040b5bd1341a34afc24961536ebd,3c32dab9a9041d872c3d1dc527a8caee,1. One Box,2019-09-09 13:31:12.573727-04:00,CO.6,0.333,0.858,0.868,0,0.079,0.586,1.0,-0.348,-0.069
cb71040b5bd1341a34afc24961536ebd,3c32dab9a9041d872c3d1dc527a8caee,2. Separated Boxes,2019-09-09 13:32:21.342790-04:00,GMD.4,0.333,0.83,0.868,0.079,0.072,0.601,1.0,-0.333,-0.066
cb71040b5bd1341a34afc24961536ebd,3c32dab9a9041d872c3d1dc527a8caee,2. Separated Boxes,2019-09-09 13:32:21.342790-04:00,CO.5,0.333,0.852,0.868,0.079,0.072,0.601,1.0,-0.333,-0.066
cb71040b5bd1341a34afc24961536ebd,3c32dab9a9041d872c3d1dc527a8caee,2. Separated Boxes,2019-09-09 13:32:21.342790-04:00,CO.6,0.333,0.858,0.868,0.079,0.072,0.601,1.0,-0.333,-0.066
cb71040b5bd1341a34afc24961536ebd,3c32dab9a9041d872c3d1dc527a8caee,3. Rotate a Pyramid,2019-09-09 13:33:34.292740-04:00,GMD.4,0.333,0.83,0.868,0.151,0.067,0.615,1.0,-0.319,-0.064
cb71040b5bd1341a34afc24961536ebd,3c32dab9a9041d872c3d1dc527a8caee,3. Rotate a Pyramid,2019-09-09 13:33:34.292740-04:00,CO.5,0.333,0.852,0.868,0.151,0.067,0.615,1.0,-0.319,-0.064
cb71040b5bd1341a34afc24961536ebd,3c32dab9a9041d872c3d1dc527a8caee,3. Rotate a Pyramid,2019-09-09 13:33:34.292740-04:00,CO.6,0.333,0.858,0.868,0.151,0.067,0.615,1.0,-0.319,-0.064
cb71040b5bd1341a34afc24961536ebd,3c32dab9a9041d872c3d1dc527a8caee,4. Match Silhouettes,2019-09-09 13:36:29.209389-04:00,GMD.4,0.333,0.83,0.868,0.218,0.066,0.605,1.0,-0.206,-0.063
cb71040b5bd1341a34afc24961536ebd,3c32dab9a9041d872c3d1dc527a8caee,4. Match Silhouettes,2019-09-09 13:36:29.209389-04:00,CO.5,0.333,0.852,0.868,0.218,0.066,0.605,1.0,-0.206,-0.063
cb71040b5bd1341a34afc24961536ebd,3c32dab9a9041d872c3d1dc527a8caee,4. Match Silhouettes,2019-09-09 13:36:29.209389-04:00,CO.6,0.333,0.858,0.868,0.218,0.066,0.605,1.0,-0.206,-0.063
cb71040b5bd1341a34afc24961536ebd,3c32dab9a9041d872c3d1dc527a8caee,5. Removing Objects,2019-09-09 13:41:35.257734-04:00,GMD.4,0.333,0.83,0.868,0.284,0.06,0.626,1.0,-0.231,-0.065
cb71040b5bd1341a34afc24961536ebd,3c32dab9a9041d872c3d1dc527a8caee,5. Removing Objects,2019-09-09 13:41:35.257734-04:00,CO.5,0.333,0.852,0.868,0.284,0.06,0.626,1.0,-0.231,-0.065
cb71040b5bd1341a34afc24961536ebd,3c32dab9a9041d872c3d1dc527a8caee,5. Removing Objects,2019-09-09 13:41:35.257734-04:00,CO.6,0.333,0.858,0.868,0.284,0.06,0.626,1.0,-0.231,-0.065
cb71040b5bd1341a34afc24961536ebd,3c32dab9a9041d872c3d1dc527a8caee,6. Stretch a Ramp,2019-09-09 13:46:59.212004-04:00,GMD.4,0.333,0.83,0.868,0.344,0.056,0.638,1.0,-0.223,-0.063
