group,user,kc,competency
4fe25833f555e9903d2bb6bbeec3fbfb,9e663ef15cba5a9afa81c93d878e0142,CO.6,0.631302422
4fe25833f555e9903d2bb6bbeec3fbfb,9e663ef15cba5a9afa81c93d878e0142,MG.1,0.700215173
4fe25833f555e9903d2bb6bbeec3fbfb,a283b675d67d1d68be3638180a7e5be3,GMD.4,0.292759673
4fe25833f555e9903d2bb6bbeec3fbfb,a283b675d67d1d68be3638180a7e5be3,CO.5,0.384431099
4fe25833f555e9903d2bb6bbeec3fbfb,a283b675d67d1d68be3638180a7e5be3,CO.6,0.321598761
4fe25833f555e9903d2bb6bbeec3fbfb,a283b675d67d1d68be3638180a7e5be3,MG.1,0.453015363
4fe25833f555e9903d2bb6bbeec3fbfb,a53cd649ff5a2d9179498975e93ac8a4,GMD.4,0.507295481
4fe25833f555e9903d2bb6bbeec3fbfb,a53cd649ff5a2d9179498975e93ac8a4,CO.5,0.491428251
4fe25833f555e9903d2bb6bbeec3fbfb,a53cd649ff5a2d9179498975e93ac8a4,CO.6,0.435885023
4fe25833f555e9903d2bb6bbeec3fbfb,a53cd649ff5a2d9179498975e93ac8a4,MG.1,0.697130171
4fe25833f555e9903d2bb6bbeec3fbfb,c3db769de9f799bc76b49a478276d45e,GMD.4,0.768483511
4fe25833f555e9903d2bb6bbeec3fbfb,c3db769de9f799bc76b49a478276d45e,CO.5,0.730983443
4fe25833f555e9903d2bb6bbeec3fbfb,c3db769de9f799bc76b49a478276d45e,CO.6,0.733938979
4fe25833f555e9903d2bb6bbeec3fbfb,c3db769de9f799bc76b49a478276d45e,MG.1,0.865613783
4fe25833f555e9903d2bb6bbeec3fbfb,d278cc3740e7ce2167235bc2fab96726,GMD.4,0.42663897
4fe25833f555e9903d2bb6bbeec3fbfb,d278cc3740e7ce2167235bc2fab96726,CO.5,0.457577035
4fe25833f555e9903d2bb6bbeec3fbfb,d278cc3740e7ce2167235bc2fab96726,CO.6,0.446773627
4fe25833f555e9903d2bb6bbeec3fbfb,d278cc3740e7ce2167235bc2fab96726,MG.1,0.655687831
4fe25833f555e9903d2bb6bbeec3fbfb,d73754f6b5d308b307e394440a59d165,GMD.4,0.592490274
4fe25833f555e9903d2bb6bbeec3fbfb,d73754f6b5d308b307e394440a59d165,CO.5,0.580866318
4fe25833f555e9903d2bb6bbeec3fbfb,d73754f6b5d308b307e394440a59d165,CO.6,0.578502662
4fe25833f555e9903d2bb6bbeec3fbfb,d73754f6b5d308b307e394440a59d165,MG.1,0.466915856
4fe25833f555e9903d2bb6bbeec3fbfb,eaee82f96dc626a30a8f6097beae44fa,GMD.4,0.767215765
4fe25833f555e9903d2bb6bbeec3fbfb,eaee82f96dc626a30a8f6097beae44fa,CO.5,0.74303289
4fe25833f555e9903d2bb6bbeec3fbfb,eaee82f96dc626a30a8f6097beae44fa,CO.6,0.740835858
4fe25833f555e9903d2bb6bbeec3fbfb,eaee82f96dc626a30a8f6097beae44fa,MG.1,0.521283809
4fe25833f555e9903d2bb6bbeec3fbfb,ed85b33be7a53b79744ce29fb600966d,GMD.4,0.59586475
4fe25833f555e9903d2bb6bbeec3fbfb,ed85b33be7a53b79744ce29fb600966d,CO.5,0.600376413
4fe25833f555e9903d2bb6bbeec3fbfb,ed85b33be7a53b79744ce29fb600966d,CO.6,0.544104173
4fe25833f555e9903d2bb6bbeec3fbfb,ed85b33be7a53b79744ce29fb600966d,MG.1,0.689895618
4fe25833f555e9903d2bb6bbeec3fbfb,f58c606cf3549cbca186b628293cf2b3,GMD.4,0.594709257
4fe25833f555e9903d2bb6bbeec3fbfb,f58c606cf3549cbca186b628293cf2b3,CO.5,0.59967998
4fe25833f555e9903d2bb6bbeec3fbfb,f58c606cf3549cbca186b628293cf2b3,CO.6,0.551584875
4fe25833f555e9903d2bb6bbeec3fbfb,f58c606cf3549cbca186b628293cf2b3,MG.1,0.688769357
4fe25833f555e9903d2bb6bbeec3fbfb,ff8662d59180b49cef99ccbea2414fac,GMD.4,0.446823405
4fe25833f555e9903d2bb6bbeec3fbfb,ff8662d59180b49cef99ccbea2414fac,CO.5,0.527791431
4fe25833f555e9903d2bb6bbeec3fbfb,ff8662d59180b49cef99ccbea2414fac,CO.6,0.534391382
4fe25833f555e9903d2bb6bbeec3fbfb,ff8662d59180b49cef99ccbea2414fac,MG.1,0.560795521
4fe25833f555e9903d2bb6bbeec3fbfb,0a7a979cbaa702f693c222990a433ba2,GMD.4,0.773083861
4fe25833f555e9903d2bb6bbeec3fbfb,0a7a979cbaa702f693c222990a433ba2,CO.5,0.743275077
4fe25833f555e9903d2bb6bbeec3fbfb,0a7a979cbaa702f693c222990a433ba2,CO.6,0.748886038
4fe25833f555e9903d2bb6bbeec3fbfb,0a7a979cbaa702f693c222990a433ba2,MG.1,0.940985921
4fe25833f555e9903d2bb6bbeec3fbfb,1167e354a5b14bfe32706bdb0b67a0cf,GMD.4,0.743971797
4fe25833f555e9903d2bb6bbeec3fbfb,1167e354a5b14bfe32706bdb0b67a0cf,CO.5,0.721674623
4fe25833f555e9903d2bb6bbeec3fbfb,1167e354a5b14bfe32706bdb0b67a0cf,CO.6,0.724407788
4fe25833f555e9903d2bb6bbeec3fbfb,1167e354a5b14bfe32706bdb0b67a0cf,MG.1,0.88541623
4fe25833f555e9903d2bb6bbeec3fbfb,1222fa9a94d30af5ffb6006472aa5537,GMD.4,0.19661964
4fe25833f555e9903d2bb6bbeec3fbfb,1222fa9a94d30af5ffb6006472aa5537,CO.5,0
4fe25833f555e9903d2bb6bbeec3fbfb,1222fa9a94d30af5ffb6006472aa5537,CO.6,0.110954115
4fe25833f555e9903d2bb6bbeec3fbfb,1222fa9a94d30af5ffb6006472aa5537,MG.1,0.315896035
4fe25833f555e9903d2bb6bbeec3fbfb,1b55c999597635ddd855882330afecb8,GMD.4,0.450865841
4fe25833f555e9903d2bb6bbeec3fbfb,1b55c999597635ddd855882330afecb8,CO.5,0.430493983
4fe25833f555e9903d2bb6bbeec3fbfb,1b55c999597635ddd855882330afecb8,CO.6,0.418798845
4fe25833f555e9903d2bb6bbeec3fbfb,1b55c999597635ddd855882330afecb8,MG.1,0.655687831
4fe25833f555e9903d2bb6bbeec3fbfb,23e976a7cd66724ad7ddf04707c29f64,GMD.4,0.78088535
4fe25833f555e9903d2bb6bbeec3fbfb,23e976a7cd66724ad7ddf04707c29f64,CO.5,0.784458953
4fe25833f555e9903d2bb6bbeec3fbfb,23e976a7cd66724ad7ddf04707c29f64,CO.6,0.779767781
4fe25833f555e9903d2bb6bbeec3fbfb,23e976a7cd66724ad7ddf04707c29f64,MG.1,0.851665368
4fe25833f555e9903d2bb6bbeec3fbfb,2636425489c6a77a532f75254d058a38,GMD.4,0.572771166
4fe25833f555e9903d2bb6bbeec3fbfb,2636425489c6a77a532f75254d058a38,CO.5,0.569565932
4fe25833f555e9903d2bb6bbeec3fbfb,2636425489c6a77a532f75254d058a38,CO.6,0.56047461
4fe25833f555e9903d2bb6bbeec3fbfb,2636425489c6a77a532f75254d058a38,MG.1,0.697367165
4fe25833f555e9903d2bb6bbeec3fbfb,2accdfe177744666db2e039a12eca830,GMD.4,0.637884967
4fe25833f555e9903d2bb6bbeec3fbfb,2accdfe177744666db2e039a12eca830,CO.5,0.633099288
4fe25833f555e9903d2bb6bbeec3fbfb,2accdfe177744666db2e039a12eca830,CO.6,0.623970396
4fe25833f555e9903d2bb6bbeec3fbfb,2accdfe177744666db2e039a12eca830,MG.1,0.695097388
4fe25833f555e9903d2bb6bbeec3fbfb,4610cc6adb8b0aeea29d5eb053a8bcc5,GMD.4,0.528292268
4fe25833f555e9903d2bb6bbeec3fbfb,4610cc6adb8b0aeea29d5eb053a8bcc5,CO.5,0.470749369
4fe25833f555e9903d2bb6bbeec3fbfb,4610cc6adb8b0aeea29d5eb053a8bcc5,CO.6,0.512547806
4fe25833f555e9903d2bb6bbeec3fbfb,4610cc6adb8b0aeea29d5eb053a8bcc5,MG.1,0.694400521
4fe25833f555e9903d2bb6bbeec3fbfb,4713ace1b155ff9642b1a0ed67c1fdf3,GMD.4,0.578847126
4fe25833f555e9903d2bb6bbeec3fbfb,4713ace1b155ff9642b1a0ed67c1fdf3,CO.5,0.582601748
4fe25833f555e9903d2bb6bbeec3fbfb,4713ace1b155ff9642b1a0ed67c1fdf3,CO.6,0.568567721
4fe25833f555e9903d2bb6bbeec3fbfb,4713ace1b155ff9642b1a0ed67c1fdf3,MG.1,0.692847301
4fe25833f555e9903d2bb6bbeec3fbfb,49ab334e3991f54ab1e2d11869834191,GMD.4,0.699369607
4fe25833f555e9903d2bb6bbeec3fbfb,49ab334e3991f54ab1e2d11869834191,CO.5,0.701129633
4fe25833f555e9903d2bb6bbeec3fbfb,49ab334e3991f54ab1e2d11869834191,CO.6,0.689661673
4fe25833f555e9903d2bb6bbeec3fbfb,49ab334e3991f54ab1e2d11869834191,MG.1,0.812773717
4fe25833f555e9903d2bb6bbeec3fbfb,4ae4eb7fe5a30b7ea567ee1ffd3ce9b5,GMD.4,0.411981208
4fe25833f555e9903d2bb6bbeec3fbfb,4ae4eb7fe5a30b7ea567ee1ffd3ce9b5,CO.5,0.400961256
4fe25833f555e9903d2bb6bbeec3fbfb,4ae4eb7fe5a30b7ea567ee1ffd3ce9b5,CO.6,0.371716806
4fe25833f555e9903d2bb6bbeec3fbfb,4ae4eb7fe5a30b7ea567ee1ffd3ce9b5,MG.1,0.69245269
4fe25833f555e9903d2bb6bbeec3fbfb,4cac6d6f0016fa63c459c4e9d0aa16b1,GMD.4,0.484699896
4fe25833f555e9903d2bb6bbeec3fbfb,4cac6d6f0016fa63c459c4e9d0aa16b1,CO.5,0.470154849
4fe25833f555e9903d2bb6bbeec3fbfb,4cac6d6f0016fa63c459c4e9d0aa16b1,CO.6,0.459765574
4fe25833f555e9903d2bb6bbeec3fbfb,4cac6d6f0016fa63c459c4e9d0aa16b1,MG.1,0.655687831
4fe25833f555e9903d2bb6bbeec3fbfb,5adfb464337689314d03622f9f0b10c7,GMD.4,0.410985915
4fe25833f555e9903d2bb6bbeec3fbfb,5adfb464337689314d03622f9f0b10c7,CO.5,0.383746042
4fe25833f555e9903d2bb6bbeec3fbfb,5adfb464337689314d03622f9f0b10c7,CO.6,0.370511693
4fe25833f555e9903d2bb6bbeec3fbfb,5adfb464337689314d03622f9f0b10c7,MG.1,0.317027584
4fe25833f555e9903d2bb6bbeec3fbfb,5d483abb3f27510378f2b7672e83bc1e,GMD.4,0.537531896
4fe25833f555e9903d2bb6bbeec3fbfb,5d483abb3f27510378f2b7672e83bc1e,CO.5,0.588670799
4fe25833f555e9903d2bb6bbeec3fbfb,5d483abb3f27510378f2b7672e83bc1e,CO.6,0.560570023
4fe25833f555e9903d2bb6bbeec3fbfb,5d483abb3f27510378f2b7672e83bc1e,MG.1,0.520963027
4fe25833f555e9903d2bb6bbeec3fbfb,63ff74c01bb9518553cbde97472cb82a,GMD.4,0.503028664
4fe25833f555e9903d2bb6bbeec3fbfb,63ff74c01bb9518553cbde97472cb82a,CO.5,0.415201383
4fe25833f555e9903d2bb6bbeec3fbfb,63ff74c01bb9518553cbde97472cb82a,CO.6,0.481958295
4fe25833f555e9903d2bb6bbeec3fbfb,63ff74c01bb9518553cbde97472cb82a,MG.1,0.706408005
4fe25833f555e9903d2bb6bbeec3fbfb,7ccdfc4cbcb4802bdc2b511f8d89eee3,GMD.4,0.420958178
4fe25833f555e9903d2bb6bbeec3fbfb,7ccdfc4cbcb4802bdc2b511f8d89eee3,CO.5,0.395435701
4fe25833f555e9903d2bb6bbeec3fbfb,7ccdfc4cbcb4802bdc2b511f8d89eee3,CO.6,0.382586243
4fe25833f555e9903d2bb6bbeec3fbfb,7ccdfc4cbcb4802bdc2b511f8d89eee3,MG.1,0.655687831
4fe25833f555e9903d2bb6bbeec3fbfb,8572b2a0310a5e510f661e7817120458,GMD.4,0.285632163
4fe25833f555e9903d2bb6bbeec3fbfb,8572b2a0310a5e510f661e7817120458,CO.5,0.236804198
4fe25833f555e9903d2bb6bbeec3fbfb,8572b2a0310a5e510f661e7817120458,CO.6,0.218731679
4fe25833f555e9903d2bb6bbeec3fbfb,8572b2a0310a5e510f661e7817120458,MG.1,0.705190125
4fe25833f555e9903d2bb6bbeec3fbfb,86eafa4b05f579291048d9f8e4e715fd,GMD.4,0
4fe25833f555e9903d2bb6bbeec3fbfb,86eafa4b05f579291048d9f8e4e715fd,CO.5,0.012569488
4fe25833f555e9903d2bb6bbeec3fbfb,86eafa4b05f579291048d9f8e4e715fd,CO.6,0
4fe25833f555e9903d2bb6bbeec3fbfb,86eafa4b05f579291048d9f8e4e715fd,MG.1,0.08713101
4fe25833f555e9903d2bb6bbeec3fbfb,8e27fc67618a1dcc6930342eb60c293a,GMD.4,0.679869285
4fe25833f555e9903d2bb6bbeec3fbfb,8e27fc67618a1dcc6930342eb60c293a,CO.5,0.72417911
4fe25833f555e9903d2bb6bbeec3fbfb,8e27fc67618a1dcc6930342eb60c293a,CO.6,0.710390922
4fe25833f555e9903d2bb6bbeec3fbfb,8e27fc67618a1dcc6930342eb60c293a,MG.1,0.863781818
4fe25833f555e9903d2bb6bbeec3fbfb,a86925711409ca9c76b1f1c1ef43d281,GMD.4,0.804180878
4fe25833f555e9903d2bb6bbeec3fbfb,a86925711409ca9c76b1f1c1ef43d281,CO.5,0.813196244
4fe25833f555e9903d2bb6bbeec3fbfb,a86925711409ca9c76b1f1c1ef43d281,CO.6,0.802027321
4fe25833f555e9903d2bb6bbeec3fbfb,a86925711409ca9c76b1f1c1ef43d281,MG.1,0.832166652
4fe25833f555e9903d2bb6bbeec3fbfb,b316cbf7331dbefba42e77a52c831e51,GMD.4,0.445439513
4fe25833f555e9903d2bb6bbeec3fbfb,b316cbf7331dbefba42e77a52c831e51,CO.5,0.424133146
4fe25833f555e9903d2bb6bbeec3fbfb,b316cbf7331dbefba42e77a52c831e51,CO.6,0.412228573
4fe25833f555e9903d2bb6bbeec3fbfb,b316cbf7331dbefba42e77a52c831e51,MG.1,0.655687831
4fe25833f555e9903d2bb6bbeec3fbfb,bf837b2d3b9345552bf9c7692f4ed9e9,GMD.4,0.244051322
4fe25833f555e9903d2bb6bbeec3fbfb,bf837b2d3b9345552bf9c7692f4ed9e9,CO.5,0.093296363
4fe25833f555e9903d2bb6bbeec3fbfb,bf837b2d3b9345552bf9c7692f4ed9e9,CO.6,0.210839245
4fe25833f555e9903d2bb6bbeec3fbfb,bf837b2d3b9345552bf9c7692f4ed9e9,MG.1,0.292248534
4fe25833f555e9903d2bb6bbeec3fbfb,c63e4c7092dc66e2c40ac54e40e2589d,GMD.4,0.527438886
4fe25833f555e9903d2bb6bbeec3fbfb,c63e4c7092dc66e2c40ac54e40e2589d,CO.5,0.58514546
4fe25833f555e9903d2bb6bbeec3fbfb,c63e4c7092dc66e2c40ac54e40e2589d,CO.6,0.578542338
4fe25833f555e9903d2bb6bbeec3fbfb,c63e4c7092dc66e2c40ac54e40e2589d,MG.1,0.717784304
4fe25833f555e9903d2bb6bbeec3fbfb,ce2264a639e01f4ca75a0c242fbafb09,GMD.4,0.38170282
4fe25833f555e9903d2bb6bbeec3fbfb,ce2264a639e01f4ca75a0c242fbafb09,CO.5,0.323701769
4fe25833f555e9903d2bb6bbeec3fbfb,ce2264a639e01f4ca75a0c242fbafb09,CO.6,0.308490417
4fe25833f555e9903d2bb6bbeec3fbfb,ce2264a639e01f4ca75a0c242fbafb09,MG.1,0.655687831
4fe25833f555e9903d2bb6bbeec3fbfb,d74e4aa0805fc05a35d64a50fc0e84de,GMD.4,0.554187322
4fe25833f555e9903d2bb6bbeec3fbfb,d74e4aa0805fc05a35d64a50fc0e84de,CO.5,0.515892476
4fe25833f555e9903d2bb6bbeec3fbfb,d74e4aa0805fc05a35d64a50fc0e84de,CO.6,0.543901888
4fe25833f555e9903d2bb6bbeec3fbfb,d74e4aa0805fc05a35d64a50fc0e84de,MG.1,0.716911215
4fe25833f555e9903d2bb6bbeec3fbfb,dae8f18dec37209033af50bf2bc6722d,GMD.4,0.555267043
4fe25833f555e9903d2bb6bbeec3fbfb,dae8f18dec37209033af50bf2bc6722d,CO.5,0.522145078
4fe25833f555e9903d2bb6bbeec3fbfb,dae8f18dec37209033af50bf2bc6722d,CO.6,0.545209228
4fe25833f555e9903d2bb6bbeec3fbfb,dae8f18dec37209033af50bf2bc6722d,MG.1,0.714060701
4fe25833f555e9903d2bb6bbeec3fbfb,f328f213fa502ed9b06a2f5f6ed88086,GMD.4,0.64420719
4fe25833f555e9903d2bb6bbeec3fbfb,f328f213fa502ed9b06a2f5f6ed88086,CO.5,0.684491915
4fe25833f555e9903d2bb6bbeec3fbfb,f328f213fa502ed9b06a2f5f6ed88086,CO.6,0.599568943
4fe25833f555e9903d2bb6bbeec3fbfb,f328f213fa502ed9b06a2f5f6ed88086,MG.1,0.710525261
4fe25833f555e9903d2bb6bbeec3fbfb,f335e6139464347a152729767b7c10e6,GMD.4,0.293348691
4fe25833f555e9903d2bb6bbeec3fbfb,f335e6139464347a152729767b7c10e6,CO.5,0.309400991
4fe25833f555e9903d2bb6bbeec3fbfb,f335e6139464347a152729767b7c10e6,CO.6,0.293718775
4fe25833f555e9903d2bb6bbeec3fbfb,f335e6139464347a152729767b7c10e6,MG.1,0.655687831
4fe25833f555e9903d2bb6bbeec3fbfb,f5c577edc3b46150d0cbae675ee7e459,GMD.4,0.625581181
4fe25833f555e9903d2bb6bbeec3fbfb,f5c577edc3b46150d0cbae675ee7e459,CO.5,0.655281465
4fe25833f555e9903d2bb6bbeec3fbfb,f5c577edc3b46150d0cbae675ee7e459,CO.6,0.578092884
4fe25833f555e9903d2bb6bbeec3fbfb,f5c577edc3b46150d0cbae675ee7e459,MG.1,0.708387624
4fe25833f555e9903d2bb6bbeec3fbfb,f7383b2902f1761b425ff7df7ae095fc,GMD.4,0.342460197
4fe25833f555e9903d2bb6bbeec3fbfb,f7383b2902f1761b425ff7df7ae095fc,CO.5,0.314399697
4fe25833f555e9903d2bb6bbeec3fbfb,f7383b2902f1761b425ff7df7ae095fc,CO.6,0.287539829
4fe25833f555e9903d2bb6bbeec3fbfb,f7383b2902f1761b425ff7df7ae095fc,MG.1,0.725263118
4fe25833f555e9903d2bb6bbeec3fbfb,f7ab47845da1e7938d6eacd273fff776,GMD.4,0.511086651
4fe25833f555e9903d2bb6bbeec3fbfb,f7ab47845da1e7938d6eacd273fff776,CO.5,0.470477708
4fe25833f555e9903d2bb6bbeec3fbfb,f7ab47845da1e7938d6eacd273fff776,CO.6,0.491715013
4fe25833f555e9903d2bb6bbeec3fbfb,f7ab47845da1e7938d6eacd273fff776,MG.1,0.708469914
4fe25833f555e9903d2bb6bbeec3fbfb,fd8558801677dd29161b880a74cb9c81,GMD.4,0.730866424
4fe25833f555e9903d2bb6bbeec3fbfb,fd8558801677dd29161b880a74cb9c81,CO.5,0.79798671
4fe25833f555e9903d2bb6bbeec3fbfb,fd8558801677dd29161b880a74cb9c81,CO.6,0.778091144
4fe25833f555e9903d2bb6bbeec3fbfb,fd8558801677dd29161b880a74cb9c81,MG.1,0.800304835
4fe25833f555e9903d2bb6bbeec3fbfb,15246dfc4342ffe2601e4ecee9017eea,GMD.4,0.248188154
4fe25833f555e9903d2bb6bbeec3fbfb,15246dfc4342ffe2601e4ecee9017eea,CO.5,0.234281021
4fe25833f555e9903d2bb6bbeec3fbfb,15246dfc4342ffe2601e4ecee9017eea,CO.6,0.216125424
4fe25833f555e9903d2bb6bbeec3fbfb,15246dfc4342ffe2601e4ecee9017eea,MG.1,0.061950476
4fe25833f555e9903d2bb6bbeec3fbfb,62dad8bdc4268597b3ee4964cc2a3a87,GMD.4,0.236707722
4fe25833f555e9903d2bb6bbeec3fbfb,62dad8bdc4268597b3ee4964cc2a3a87,CO.5,0.17945412
4fe25833f555e9903d2bb6bbeec3fbfb,62dad8bdc4268597b3ee4964cc2a3a87,CO.6,0.159493306
4fe25833f555e9903d2bb6bbeec3fbfb,62dad8bdc4268597b3ee4964cc2a3a87,MG.1,0.422875321
4fe25833f555e9903d2bb6bbeec3fbfb,ab8c358afd1e639192d0abb1c5c0c9cb,GMD.4,0.283283129
4fe25833f555e9903d2bb6bbeec3fbfb,ab8c358afd1e639192d0abb1c5c0c9cb,CO.5,0.246894879
4fe25833f555e9903d2bb6bbeec3fbfb,ab8c358afd1e639192d0abb1c5c0c9cb,CO.6,0.280065202
4fe25833f555e9903d2bb6bbeec3fbfb,ab8c358afd1e639192d0abb1c5c0c9cb,MG.1,0.708408576
4fe25833f555e9903d2bb6bbeec3fbfb,c08daa0a4e7dfc7899ae8ffd4b5b1f45,GMD.4,0.460270766
4fe25833f555e9903d2bb6bbeec3fbfb,c08daa0a4e7dfc7899ae8ffd4b5b1f45,CO.5,0.449575157
4fe25833f555e9903d2bb6bbeec3fbfb,c08daa0a4e7dfc7899ae8ffd4b5b1f45,CO.6,0.430186455
4fe25833f555e9903d2bb6bbeec3fbfb,c08daa0a4e7dfc7899ae8ffd4b5b1f45,MG.1,0.716448884
4fe25833f555e9903d2bb6bbeec3fbfb,c90e00e6590150ee969146996428ed57,GMD.4,0.236420101
4fe25833f555e9903d2bb6bbeec3fbfb,c90e00e6590150ee969146996428ed57,CO.5,0.179116966
4fe25833f555e9903d2bb6bbeec3fbfb,c90e00e6590150ee969146996428ed57,CO.6,0.15914505
4fe25833f555e9903d2bb6bbeec3fbfb,c90e00e6590150ee969146996428ed57,MG.1,0.36273048
4fe25833f555e9903d2bb6bbeec3fbfb,d1b81842e7f52c7e4bfee0b60735bdf1,GMD.4,0.644534631
4fe25833f555e9903d2bb6bbeec3fbfb,d1b81842e7f52c7e4bfee0b60735bdf1,CO.5,0.691723607
4fe25833f555e9903d2bb6bbeec3fbfb,d1b81842e7f52c7e4bfee0b60735bdf1,CO.6,0.657439569
4fe25833f555e9903d2bb6bbeec3fbfb,d1b81842e7f52c7e4bfee0b60735bdf1,MG.1,0.880033099
4fe25833f555e9903d2bb6bbeec3fbfb,098f6bcd4621d373cade4e832627b4f6,GMD.4,0.268510323
4fe25833f555e9903d2bb6bbeec3fbfb,098f6bcd4621d373cade4e832627b4f6,CO.5,0.151899424
4fe25833f555e9903d2bb6bbeec3fbfb,098f6bcd4621d373cade4e832627b4f6,CO.6,0.198000324
4fe25833f555e9903d2bb6bbeec3fbfb,098f6bcd4621d373cade4e832627b4f6,MG.1,0.655687831
4fe25833f555e9903d2bb6bbeec3fbfb,15776a754fac811d8592f8746dfe03f6,GMD.4,0.51819821
4fe25833f555e9903d2bb6bbeec3fbfb,15776a754fac811d8592f8746dfe03f6,CO.5,0.509422155
4fe25833f555e9903d2bb6bbeec3fbfb,15776a754fac811d8592f8746dfe03f6,CO.6,0.500325786
4fe25833f555e9903d2bb6bbeec3fbfb,15776a754fac811d8592f8746dfe03f6,MG.1,0.696793153
4fe25833f555e9903d2bb6bbeec3fbfb,185f8ea3abb5153621b2759e8972478f,GMD.4,0.398001289
4fe25833f555e9903d2bb6bbeec3fbfb,185f8ea3abb5153621b2759e8972478f,CO.5,0.261196198
4fe25833f555e9903d2bb6bbeec3fbfb,185f8ea3abb5153621b2759e8972478f,CO.6,0.354789733
4fe25833f555e9903d2bb6bbeec3fbfb,185f8ea3abb5153621b2759e8972478f,MG.1,0.320957769
4fe25833f555e9903d2bb6bbeec3fbfb,1b06f2a47bf02a5aeeb5eee15061dd76,GMD.4,0.476554134
4fe25833f555e9903d2bb6bbeec3fbfb,1b06f2a47bf02a5aeeb5eee15061dd76,CO.5,0.460606246
4fe25833f555e9903d2bb6bbeec3fbfb,1b06f2a47bf02a5aeeb5eee15061dd76,CO.6,0.449902577
4fe25833f555e9903d2bb6bbeec3fbfb,1b06f2a47bf02a5aeeb5eee15061dd76,MG.1,0.655687831
4fe25833f555e9903d2bb6bbeec3fbfb,1d0a0548d9586e4cd74019a0ce91c6d3,GMD.4,0.315512277
4fe25833f555e9903d2bb6bbeec3fbfb,1d0a0548d9586e4cd74019a0ce91c6d3,CO.5,0.326682959
4fe25833f555e9903d2bb6bbeec3fbfb,1d0a0548d9586e4cd74019a0ce91c6d3,CO.6,0.300523533
4fe25833f555e9903d2bb6bbeec3fbfb,1d0a0548d9586e4cd74019a0ce91c6d3,MG.1,0.361914857
4fe25833f555e9903d2bb6bbeec3fbfb,23cc150b3334c3f316fb29fd8c7bb48d,GMD.4,0.437621774
4fe25833f555e9903d2bb6bbeec3fbfb,23cc150b3334c3f316fb29fd8c7bb48d,CO.5,0.414969058
4fe25833f555e9903d2bb6bbeec3fbfb,23cc150b3334c3f316fb29fd8c7bb48d,CO.6,0.40276275
4fe25833f555e9903d2bb6bbeec3fbfb,23cc150b3334c3f316fb29fd8c7bb48d,MG.1,0.655687831
4fe25833f555e9903d2bb6bbeec3fbfb,5b05639df7f654ec0b22e86cc1d1158b,GMD.4,0.442444323
4fe25833f555e9903d2bb6bbeec3fbfb,5b05639df7f654ec0b22e86cc1d1158b,CO.5,0.388630762
4fe25833f555e9903d2bb6bbeec3fbfb,5b05639df7f654ec0b22e86cc1d1158b,CO.6,0.408601957
4fe25833f555e9903d2bb6bbeec3fbfb,5b05639df7f654ec0b22e86cc1d1158b,MG.1,0.7513063
4fe25833f555e9903d2bb6bbeec3fbfb,712d1197ed1e2c07b4c8544bd192c450,GMD.4,0.45491385
4fe25833f555e9903d2bb6bbeec3fbfb,712d1197ed1e2c07b4c8544bd192c450,CO.5,0.435239129
4fe25833f555e9903d2bb6bbeec3fbfb,712d1197ed1e2c07b4c8544bd192c450,CO.6,0.423700229
4fe25833f555e9903d2bb6bbeec3fbfb,712d1197ed1e2c07b4c8544bd192c450,MG.1,0.655687831
4fe25833f555e9903d2bb6bbeec3fbfb,743b7d8a8341513e9865fdb1d08685b0,GMD.4,0.604544202
4fe25833f555e9903d2bb6bbeec3fbfb,743b7d8a8341513e9865fdb1d08685b0,CO.5,0.610638423
4fe25833f555e9903d2bb6bbeec3fbfb,743b7d8a8341513e9865fdb1d08685b0,CO.6,0.604874676
4fe25833f555e9903d2bb6bbeec3fbfb,743b7d8a8341513e9865fdb1d08685b0,MG.1,0.74537639
4fe25833f555e9903d2bb6bbeec3fbfb,7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,GMD.4,0.590797477
4fe25833f555e9903d2bb6bbeec3fbfb,7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,CO.5,0.640641801
4fe25833f555e9903d2bb6bbeec3fbfb,7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,CO.6,0.588229957
4fe25833f555e9903d2bb6bbeec3fbfb,7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,MG.1,0.740312934
4fe25833f555e9903d2bb6bbeec3fbfb,90fd4d4e0af8796d9bff08c93a37690a,GMD.4,0.65098899
4fe25833f555e9903d2bb6bbeec3fbfb,90fd4d4e0af8796d9bff08c93a37690a,CO.5,0.706255498
4fe25833f555e9903d2bb6bbeec3fbfb,90fd4d4e0af8796d9bff08c93a37690a,CO.6,0.661110652
4fe25833f555e9903d2bb6bbeec3fbfb,90fd4d4e0af8796d9bff08c93a37690a,MG.1,0.735438974
4fe25833f555e9903d2bb6bbeec3fbfb,922d9b752ef23eb9c27b22dd9e96b0dd,GMD.4,0.505539558
4fe25833f555e9903d2bb6bbeec3fbfb,922d9b752ef23eb9c27b22dd9e96b0dd,CO.5,0.48792618
4fe25833f555e9903d2bb6bbeec3fbfb,922d9b752ef23eb9c27b22dd9e96b0dd,CO.6,0.474171555
4fe25833f555e9903d2bb6bbeec3fbfb,922d9b752ef23eb9c27b22dd9e96b0dd,MG.1,0.731468868
