,group,user,task_id,completed,active_time,percentileActiveTime,percTimeAbove85,percTimeBelow15,ws-check_solution,percentileAtt,percAttAbove85,percAttBelow15,totalUserPersistence
c6262795f034865c9e9203305638ee79~eb28ab106ea3efb1b9e586b1b531b7b8~3. Rotate a Pyramid,c6262795f034865c9e9203305638ee79,eb28ab106ea3efb1b9e586b1b531b7b8,3. Rotate a Pyramid,1.0,42.631451,28.174603174603174,False,False,1,21.825396825396826,False,True,0.0
c6262795f034865c9e9203305638ee79~eb28ab106ea3efb1b9e586b1b531b7b8~4. Match Silhouettes,c6262795f034865c9e9203305638ee79,eb28ab106ea3efb1b9e586b1b531b7b8,4. Match Silhouettes,1.0,289.96634800000004,82.92682926829268,False,False,4,86.3821138211382,True,False,0.0
c6262795f034865c9e9203305638ee79~eb28ab106ea3efb1b9e586b1b531b7b8~5. Removing Objects,c6262795f034865c9e9203305638ee79,eb28ab106ea3efb1b9e586b1b531b7b8,5. Removing Objects,1.0,139.11805400000003,51.239669421487605,False,False,8,92.76859504132231,True,False,0.0
c6262795f034865c9e9203305638ee79~eb28ab106ea3efb1b9e586b1b531b7b8~6. Stretch a Ramp,c6262795f034865c9e9203305638ee79,eb28ab106ea3efb1b9e586b1b531b7b8,6. Stretch a Ramp,1.0,65.203749,27.63157894736842,False,False,2,51.75438596491228,False,False,0.0
c6262795f034865c9e9203305638ee79~eb28ab106ea3efb1b9e586b1b531b7b8~7. Max 2 Boxes,c6262795f034865c9e9203305638ee79,eb28ab106ea3efb1b9e586b1b531b7b8,7. Max 2 Boxes,0.0,15.014214,1.8099547511312217,False,True,0,1.1312217194570136,False,True,0.0
c6262795f034865c9e9203305638ee79~eb28ab106ea3efb1b9e586b1b531b7b8~Square Cross-Sections,c6262795f034865c9e9203305638ee79,eb28ab106ea3efb1b9e586b1b531b7b8,Square Cross-Sections,0.0,191.449659,51.23152709359606,False,False,0,3.6945812807881775,False,True,0.0
c6262795f034865c9e9203305638ee79~f05b5d1373b538bfbdea776a3aff23db~1. One Box,c6262795f034865c9e9203305638ee79,f05b5d1373b538bfbdea776a3aff23db,1. One Box,1.0,13.770673,1.8315018315018314,False,True,1,51.0989010989011,True,True,20.0
c6262795f034865c9e9203305638ee79~f05b5d1373b538bfbdea776a3aff23db~2. Separated Boxes,c6262795f034865c9e9203305638ee79,f05b5d1373b538bfbdea776a3aff23db,2. Separated Boxes,1.0,33.288682,10.18867924528302,False,True,2,47.35849056603774,False,False,20.0
c6262795f034865c9e9203305638ee79~f05b5d1373b538bfbdea776a3aff23db~3. Rotate a Pyramid,c6262795f034865c9e9203305638ee79,f05b5d1373b538bfbdea776a3aff23db,3. Rotate a Pyramid,1.0,27.390926999999994,12.301587301587302,False,True,1,21.825396825396826,False,True,20.0
c6262795f034865c9e9203305638ee79~f05b5d1373b538bfbdea776a3aff23db~4. Match Silhouettes,c6262795f034865c9e9203305638ee79,f05b5d1373b538bfbdea776a3aff23db,4. Match Silhouettes,1.0,387.43812599999995,88.6178861788618,True,False,13,97.5609756097561,True,False,20.0
c6262795f034865c9e9203305638ee79~f05b5d1373b538bfbdea776a3aff23db~5. Removing Objects,c6262795f034865c9e9203305638ee79,f05b5d1373b538bfbdea776a3aff23db,5. Removing Objects,1.0,69.05697299999999,28.09917355371901,False,False,3,71.28099173553719,False,False,20.0
c6262795f034865c9e9203305638ee79~f05b5d1373b538bfbdea776a3aff23db~6. Stretch a Ramp,c6262795f034865c9e9203305638ee79,f05b5d1373b538bfbdea776a3aff23db,6. Stretch a Ramp,1.0,126.36015700000002,55.70175438596491,False,False,3,74.34210526315789,False,False,20.0
c6262795f034865c9e9203305638ee79~f05b5d1373b538bfbdea776a3aff23db~7. Max 2 Boxes,c6262795f034865c9e9203305638ee79,f05b5d1373b538bfbdea776a3aff23db,7. Max 2 Boxes,1.0,158.51289,77.37556561085972,False,False,3,71.71945701357465,False,False,20.0
c6262795f034865c9e9203305638ee79~f05b5d1373b538bfbdea776a3aff23db~8. Combine 2 Ramps,c6262795f034865c9e9203305638ee79,f05b5d1373b538bfbdea776a3aff23db,8. Combine 2 Ramps,0.0,467.8359660000001,94.47004608294931,True,False,8,98.61751152073732,True,False,20.0
c6262795f034865c9e9203305638ee79~f05b5d1373b538bfbdea776a3aff23db~9. Scaling Round Objects,c6262795f034865c9e9203305638ee79,f05b5d1373b538bfbdea776a3aff23db,9. Scaling Round Objects,1.0,204.721809,69.0,False,False,7,95.5,True,False,20.0
c6262795f034865c9e9203305638ee79~f05b5d1373b538bfbdea776a3aff23db~Sandbox,c6262795f034865c9e9203305638ee79,f05b5d1373b538bfbdea776a3aff23db,Sandbox,0.0,217.23710200000002,42.16867469879518,False,False,0,50.602409638554214,True,True,20.0
c6262795f034865c9e9203305638ee79~f093c0d517d1cfcedd496536160f18d4~1. One Box,c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,1. One Box,1.0,61.758182000000005,58.97435897435897,False,False,1,51.0989010989011,True,True,15.79
c6262795f034865c9e9203305638ee79~f093c0d517d1cfcedd496536160f18d4~2. Separated Boxes,c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,2. Separated Boxes,1.0,46.734645,23.39622641509434,False,False,2,47.35849056603774,False,False,15.79
c6262795f034865c9e9203305638ee79~f093c0d517d1cfcedd496536160f18d4~3. Rotate a Pyramid,c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,3. Rotate a Pyramid,1.0,77.074622,57.142857142857146,False,False,3,79.76190476190476,True,False,15.79
c6262795f034865c9e9203305638ee79~f093c0d517d1cfcedd496536160f18d4~4. Match Silhouettes,c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,4. Match Silhouettes,1.0,28.541804000000006,13.008130081300813,False,True,1,29.471544715447155,False,True,15.79
c6262795f034865c9e9203305638ee79~f093c0d517d1cfcedd496536160f18d4~45-Degree Rotations,c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,45-Degree Rotations,1.0,406.812864,91.66666666666667,True,False,3,84.2948717948718,True,False,15.79
c6262795f034865c9e9203305638ee79~f093c0d517d1cfcedd496536160f18d4~5. Removing Objects,c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,5. Removing Objects,1.0,48.572472999999995,16.94214876033058,False,False,1,25.619834710743802,False,True,15.79
c6262795f034865c9e9203305638ee79~f093c0d517d1cfcedd496536160f18d4~6. Stretch a Ramp,c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,6. Stretch a Ramp,1.0,131.499828,58.333333333333336,False,False,2,51.75438596491228,False,False,15.79
c6262795f034865c9e9203305638ee79~f093c0d517d1cfcedd496536160f18d4~7. Max 2 Boxes,c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,7. Max 2 Boxes,1.0,337.6926260000001,92.3076923076923,True,False,6,94.11764705882354,True,False,15.79
c6262795f034865c9e9203305638ee79~f093c0d517d1cfcedd496536160f18d4~8. Combine 2 Ramps,c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,8. Combine 2 Ramps,1.0,57.49547799999999,25.806451612903224,False,False,1,39.63133640552996,False,True,15.79
c6262795f034865c9e9203305638ee79~f093c0d517d1cfcedd496536160f18d4~9. Scaling Round Objects,c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,9. Scaling Round Objects,1.0,168.015591,62.0,False,False,3,54.0,False,False,15.79
c6262795f034865c9e9203305638ee79~f093c0d517d1cfcedd496536160f18d4~Angled Silhouette,c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,Angled Silhouette,1.0,46.004416,23.25581395348837,False,False,1,37.98449612403101,False,True,15.79
c6262795f034865c9e9203305638ee79~f093c0d517d1cfcedd496536160f18d4~Bird Fez,c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,Bird Fez,1.0,359.2919520000002,81.21546961325967,False,False,5,78.7292817679558,False,False,15.79
c6262795f034865c9e9203305638ee79~f093c0d517d1cfcedd496536160f18d4~Boxes Obscure Spheres,c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,Boxes Obscure Spheres,0.0,681.0321689999998,87.91946308724832,True,False,10,85.90604026845638,True,False,15.79
c6262795f034865c9e9203305638ee79~f093c0d517d1cfcedd496536160f18d4~Bull Market,c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,Bull Market,0.0,535.4112679999997,78.57142857142857,False,False,6,83.57142857142857,False,False,15.79
c6262795f034865c9e9203305638ee79~f093c0d517d1cfcedd496536160f18d4~Object Limits,c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,Object Limits,1.0,97.88742599999998,24.242424242424242,False,False,3,29.924242424242426,False,False,15.79
c6262795f034865c9e9203305638ee79~f093c0d517d1cfcedd496536160f18d4~Pi Henge,c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,Pi Henge,1.0,276.52805300000006,87.73006134969326,True,False,2,74.5398773006135,False,False,15.79
c6262795f034865c9e9203305638ee79~f093c0d517d1cfcedd496536160f18d4~Pyramids are Strange,c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,Pyramids are Strange,1.0,217.454762,57.23684210526316,False,False,4,57.89473684210526,False,False,15.79
c6262795f034865c9e9203305638ee79~f093c0d517d1cfcedd496536160f18d4~Square Cross-Sections,c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,Square Cross-Sections,1.0,41.707829,5.41871921182266,False,True,1,21.67487684729064,False,True,15.79
c6262795f034865c9e9203305638ee79~f093c0d517d1cfcedd496536160f18d4~Warm Up,c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,Warm Up,1.0,30.015309000000002,28.09917355371901,False,False,1,46.69421487603306,True,True,15.79
c6262795f034865c9e9203305638ee79~f5c024ffd3a74a95a557f9c2099d5dc4~1. One Box,c6262795f034865c9e9203305638ee79,f5c024ffd3a74a95a557f9c2099d5dc4,1. One Box,1.0,675.9014870000002,99.63369963369964,True,False,1,51.0989010989011,True,True,14.29
c6262795f034865c9e9203305638ee79~f5c024ffd3a74a95a557f9c2099d5dc4~2. Separated Boxes,c6262795f034865c9e9203305638ee79,f5c024ffd3a74a95a557f9c2099d5dc4,2. Separated Boxes,1.0,59.129473999999995,33.58490566037736,False,False,1,16.79245283018868,False,True,14.29
c6262795f034865c9e9203305638ee79~f5c024ffd3a74a95a557f9c2099d5dc4~3. Rotate a Pyramid,c6262795f034865c9e9203305638ee79,f5c024ffd3a74a95a557f9c2099d5dc4,3. Rotate a Pyramid,1.0,68.94043900000001,50.79365079365079,False,False,1,21.825396825396826,False,True,14.29
c6262795f034865c9e9203305638ee79~f5c024ffd3a74a95a557f9c2099d5dc4~4. Match Silhouettes,c6262795f034865c9e9203305638ee79,f5c024ffd3a74a95a557f9c2099d5dc4,4. Match Silhouettes,1.0,201.94484799999995,78.45528455284553,False,False,1,29.471544715447155,False,True,14.29
c6262795f034865c9e9203305638ee79~f5c024ffd3a74a95a557f9c2099d5dc4~5. Removing Objects,c6262795f034865c9e9203305638ee79,f5c024ffd3a74a95a557f9c2099d5dc4,5. Removing Objects,1.0,22.78774,4.545454545454546,False,True,1,25.619834710743802,False,True,14.29
c6262795f034865c9e9203305638ee79~f5c024ffd3a74a95a557f9c2099d5dc4~6. Stretch a Ramp,c6262795f034865c9e9203305638ee79,f5c024ffd3a74a95a557f9c2099d5dc4,6. Stretch a Ramp,1.0,15.575831000000003,0.8771929824561403,False,True,1,19.07894736842105,False,True,14.29
c6262795f034865c9e9203305638ee79~f5c024ffd3a74a95a557f9c2099d5dc4~7. Max 2 Boxes,c6262795f034865c9e9203305638ee79,f5c024ffd3a74a95a557f9c2099d5dc4,7. Max 2 Boxes,0.0,5.331189,0.45248868778280543,False,True,0,1.1312217194570136,False,True,14.29
cb71040b5bd1341a34afc24961536ebd~098f6bcd4621d373cade4e832627b4f6~Sandbox,cb71040b5bd1341a34afc24961536ebd,098f6bcd4621d373cade4e832627b4f6,Sandbox,0.0,61.199386000000004,6.024096385542169,False,True,0,50.602409638554214,True,True,26.67
cb71040b5bd1341a34afc24961536ebd~11f0815f430c98926be1961578f4e383~1. One Box,cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,1. One Box,1.0,54.180601,54.21245421245421,False,False,1,51.0989010989011,True,True,20.0
cb71040b5bd1341a34afc24961536ebd~11f0815f430c98926be1961578f4e383~2. Separated Boxes,cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,2. Separated Boxes,1.0,72.961085,48.301886792452834,False,False,2,47.35849056603774,False,False,20.0
cb71040b5bd1341a34afc24961536ebd~11f0815f430c98926be1961578f4e383~3. Rotate a Pyramid,cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,3. Rotate a Pyramid,1.0,38.773565,25.793650793650794,False,False,1,21.825396825396826,False,True,20.0
cb71040b5bd1341a34afc24961536ebd~11f0815f430c98926be1961578f4e383~4. Match Silhouettes,cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,4. Match Silhouettes,1.0,44.291717000000006,30.08130081300813,False,False,1,29.471544715447155,False,True,20.0
cb71040b5bd1341a34afc24961536ebd~11f0815f430c98926be1961578f4e383~45-Degree Rotations,cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,45-Degree Rotations,0.0,33.538241,4.487179487179487,False,True,0,3.2051282051282053,False,True,20.0
cb71040b5bd1341a34afc24961536ebd~11f0815f430c98926be1961578f4e383~5. Removing Objects,cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,5. Removing Objects,1.0,803.5375769999996,97.52066115702479,True,False,11,96.07438016528926,True,False,20.0
cb71040b5bd1341a34afc24961536ebd~11f0815f430c98926be1961578f4e383~6. Stretch a Ramp,cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,6. Stretch a Ramp,1.0,52.65770800000001,19.736842105263158,False,False,1,19.07894736842105,False,True,20.0
cb71040b5bd1341a34afc24961536ebd~11f0815f430c98926be1961578f4e383~7. Max 2 Boxes,cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,7. Max 2 Boxes,1.0,48.80347,39.366515837104075,False,False,1,31.67420814479638,False,True,20.0
cb71040b5bd1341a34afc24961536ebd~11f0815f430c98926be1961578f4e383~8. Combine 2 Ramps,cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,8. Combine 2 Ramps,1.0,379.02111400000007,92.16589861751152,True,False,2,80.64516129032258,True,False,20.0
cb71040b5bd1341a34afc24961536ebd~11f0815f430c98926be1961578f4e383~9. Scaling Round Objects,cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,9. Scaling Round Objects,1.0,506.472517,94.5,True,False,6,92.75,True,False,20.0
cb71040b5bd1341a34afc24961536ebd~11f0815f430c98926be1961578f4e383~Angled Silhouette,cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,Angled Silhouette,0.0,123.67744399999995,65.11627906976744,False,False,3,87.20930232558139,True,False,20.0
cb71040b5bd1341a34afc24961536ebd~11f0815f430c98926be1961578f4e383~Bird Fez,cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,Bird Fez,1.0,135.322092,38.67403314917127,False,False,1,21.823204419889503,False,True,20.0
cb71040b5bd1341a34afc24961536ebd~11f0815f430c98926be1961578f4e383~Boxes Obscure Spheres,cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,Boxes Obscure Spheres,0.0,166.09511199999997,30.87248322147651,False,False,3,42.281879194630875,False,False,20.0
cb71040b5bd1341a34afc24961536ebd~11f0815f430c98926be1961578f4e383~Object Limits,cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,Object Limits,1.0,194.12087900000003,55.303030303030305,False,False,4,45.07575757575758,False,False,20.0
cb71040b5bd1341a34afc24961536ebd~11f0815f430c98926be1961578f4e383~Pi Henge,cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,Pi Henge,1.0,148.71863999999997,68.09815950920246,False,False,1,33.43558282208589,False,True,20.0
cb71040b5bd1341a34afc24961536ebd~11f0815f430c98926be1961578f4e383~Pyramids are Strange,cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,Pyramids are Strange,0.0,83.35895500000001,16.44736842105263,False,False,1,19.736842105263158,False,True,20.0
cb71040b5bd1341a34afc24961536ebd~11f0815f430c98926be1961578f4e383~Square Cross-Sections,cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,Square Cross-Sections,0.0,227.421776,55.66502463054187,False,False,3,60.83743842364532,False,False,20.0
cb71040b5bd1341a34afc24961536ebd~11f0815f430c98926be1961578f4e383~Sugar Cones,cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,Sugar Cones,0.0,58.171936,46.82539682539682,False,False,1,33.333333333333336,False,True,20.0
cb71040b5bd1341a34afc24961536ebd~11f0815f430c98926be1961578f4e383~Tetromino,cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,Tetromino,0.0,249.36228100000005,100.0,True,False,1,54.54545454545455,True,True,20.0
cb71040b5bd1341a34afc24961536ebd~11f0815f430c98926be1961578f4e383~Zzz,cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,Zzz,0.0,129.358437,43.037974683544306,False,False,0,6.329113924050633,False,True,20.0
cb71040b5bd1341a34afc24961536ebd~245b1824b004e18dc67f195876944f29~1. One Box,cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,1. One Box,1.0,71.314441,67.76556776556777,False,False,1,51.0989010989011,True,True,25.0
cb71040b5bd1341a34afc24961536ebd~245b1824b004e18dc67f195876944f29~2. Separated Boxes,cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,2. Separated Boxes,1.0,698.2976260000005,99.62264150943396,True,False,14,100.0,True,False,25.0
cb71040b5bd1341a34afc24961536ebd~245b1824b004e18dc67f195876944f29~3. Rotate a Pyramid,cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,3. Rotate a Pyramid,1.0,166.92419599999997,81.74603174603175,False,False,1,21.825396825396826,False,True,25.0
cb71040b5bd1341a34afc24961536ebd~245b1824b004e18dc67f195876944f29~4. Match Silhouettes,cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,4. Match Silhouettes,1.0,434.7312410000002,93.4959349593496,True,False,3,68.08943089430895,False,False,25.0
cb71040b5bd1341a34afc24961536ebd~245b1824b004e18dc67f195876944f29~5. Removing Objects,cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,5. Removing Objects,1.0,191.48417000000003,61.98347107438016,False,False,1,25.619834710743802,False,True,25.0
cb71040b5bd1341a34afc24961536ebd~245b1824b004e18dc67f195876944f29~6. Stretch a Ramp,cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,6. Stretch a Ramp,1.0,454.97019700000004,95.6140350877193,True,False,1,19.07894736842105,False,True,25.0
cb71040b5bd1341a34afc24961536ebd~245b1824b004e18dc67f195876944f29~7. Max 2 Boxes,cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,7. Max 2 Boxes,1.0,303.36498100000006,90.04524886877829,True,False,2,71.71945701357465,False,False,25.0
cb71040b5bd1341a34afc24961536ebd~245b1824b004e18dc67f195876944f29~8. Combine 2 Ramps,cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,8. Combine 2 Ramps,1.0,375.296818,91.2442396313364,True,False,2,80.64516129032258,True,False,25.0
cb71040b5bd1341a34afc24961536ebd~245b1824b004e18dc67f195876944f29~9. Scaling Round Objects,cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,9. Scaling Round Objects,1.0,471.39529399999964,92.5,True,False,1,23.25,False,True,25.0
cb71040b5bd1341a34afc24961536ebd~245b1824b004e18dc67f195876944f29~Angled Silhouette,cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,Angled Silhouette,1.0,476.41585499999985,93.7984496124031,True,False,4,91.86046511627907,True,False,25.0
cb71040b5bd1341a34afc24961536ebd~245b1824b004e18dc67f195876944f29~Bird Fez,cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,Bird Fez,0.0,8.428685999999999,2.2099447513812156,False,True,0,1.9337016574585635,False,True,25.0
cb71040b5bd1341a34afc24961536ebd~245b1824b004e18dc67f195876944f29~Square Cross-Sections,cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,Square Cross-Sections,1.0,533.6787390000001,87.6847290640394,True,False,5,79.80295566502463,False,False,25.0
cb71040b5bd1341a34afc24961536ebd~27c2cc6a9a8c96ec409b61a0bf056976~1. One Box,cb71040b5bd1341a34afc24961536ebd,27c2cc6a9a8c96ec409b61a0bf056976,1. One Box,1.0,37.168412000000004,38.095238095238095,False,False,1,51.0989010989011,True,True,0.0
cb71040b5bd1341a34afc24961536ebd~27c2cc6a9a8c96ec409b61a0bf056976~2. Separated Boxes,cb71040b5bd1341a34afc24961536ebd,27c2cc6a9a8c96ec409b61a0bf056976,2. Separated Boxes,0.0,6.660876999999999,0.37735849056603776,False,True,0,0.5660377358490566,False,True,0.0
cb71040b5bd1341a34afc24961536ebd~27c2cc6a9a8c96ec409b61a0bf056976~Sugar Cones,cb71040b5bd1341a34afc24961536ebd,27c2cc6a9a8c96ec409b61a0bf056976,Sugar Cones,0.0,83.60622500000001,67.46031746031746,False,False,1,33.333333333333336,False,True,0.0
cb71040b5bd1341a34afc24961536ebd~318084c6adc2a40b0824ce52658f212b~1. One Box,cb71040b5bd1341a34afc24961536ebd,318084c6adc2a40b0824ce52658f212b,1. One Box,1.0,41.842123,44.32234432234432,False,False,1,51.0989010989011,True,True,0.0
